Lead_ID,Lead_Source,Lead_Creation_Date,Region,Segment,Lead_Status,Campaign_Type,Converted_to_Opportunity,Time_to_Conversion (days)
4198,Inbound,2024-02-18,NA,Commercial,Converted,,Yes,6.0
4199,Outbound,2024-04-05,EMEA,Commercial,New,,No,
4200,Partner,2024-07-19,EMEA,Commercial,New,,No,
4201,Marketing Campaign,2024-01-26,EMEA,Enterprise,Rejected,Sponsored Content,No,
4202,Inbound,2024-12-08,EMEA,SMB,Converted,,Yes,17.0
4203,Inbound,2024-08-22,NA,SMB,New,,No,
4204,Marketing Campaign,2024-12-14,EMEA,Enterprise,Working,Webinars,No,
4205,Inbound,2024-08-31,EMEA,Commercial,Working,,No,
4206,Outbound,2024-12-23,NA,Commercial,Working,,No,
4207,Outbound,2024-11-22,EMEA,SMB,New,,No,
4208,Outbound,2024-12-16,NA,Enterprise,New,,No,
4209,Inbound,2024-02-20,NA,SMB,Working,,No,
4210,Inbound,2024-03-21,EMEA,Enterprise,Converted,,Yes,42.0
4211,Inbound,2024-02-05,NA,Commercial,Converted,,Yes,31.0
4212,Outbound,2024-03-07,NA,SMB,New,,No,
4213,Outbound,2024-05-08,EMEA,SMB,Converted,,Yes,59.0
4214,Inbound,2024-06-03,EMEA,Enterprise,New,,No,
4215,Partner,2024-09-01,NA,Commercial,Working,,No,
4216,Marketing Campaign,2024-04-20,APAC,Strategic,Rejected,Webinars,No,
4217,Inbound,2024-06-16,NA,Enterprise,Working,,No,
4218,Outbound,2024-05-21,EMEA,SMB,New,,No,
4219,Partner,2024-12-21,NA,SMB,New,,No,
4220,Inbound,2024-07-15,NA,SMB,Working,,No,
4221,Inbound,2024-04-18,NA,Enterprise,Converted,,Yes,45.0
4222,Partner,2024-03-19,NA,Enterprise,Rejected,,No,
4223,Marketing Campaign,2024-06-09,NA,Strategic,Converted,Webinars,Yes,24.0
4224,Marketing Campaign,2024-01-19,APAC,Commercial,Converted,Webinars,Yes,44.0
4225,Outbound,2024-05-06,NA,Enterprise,Converted,,Yes,14.0
4226,Partner,2024-07-23,NA,SMB,Converted,,Yes,20.0
4227,Outbound,2024-01-29,EMEA,Enterprise,New,,No,
4228,Partner,2024-07-25,APAC,SMB,Rejected,,No,
4229,Outbound,2024-10-06,APAC,SMB,New,,No,
4230,Inbound,2024-05-30,EMEA,SMB,Rejected,,No,
4231,Partner,2024-08-27,NA,SMB,New,,No,
4232,Outbound,2024-09-22,EMEA,Enterprise,Converted,,Yes,19.0
4233,Outbound,2024-06-30,NA,Commercial,Converted,,Yes,17.0
4234,Marketing Campaign,2024-04-14,NA,SMB,Rejected,Webinars,No,
4235,Inbound,2024-08-23,EMEA,Commercial,Converted,,Yes,54.0
4236,Inbound,2024-06-21,APAC,Strategic,New,,No,
4237,Inbound,2024-06-06,EMEA,SMB,Working,,No,
4238,Marketing Campaign,2024-06-20,NA,Enterprise,New,Email Nurture Campaigns,No,
4239,Partner,2024-11-06,NA,SMB,New,,No,
4240,Inbound,2024-06-05,EMEA,Enterprise,New,,No,
4241,Partner,2024-09-14,EMEA,Enterprise,New,,No,
4242,Outbound,2024-06-12,EMEA,SMB,Working,,No,
4243,Marketing Campaign,2024-05-26,NA,SMB,Rejected,Paid Social Ads,No,
4244,Outbound,2024-06-02,NA,Commercial,Rejected,,No,
4245,Outbound,2024-02-07,EMEA,Enterprise,New,,No,
4246,Marketing Campaign,2024-05-10,EMEA,Commercial,New,Paid Search (PPC/Google Ads),No,
4247,Inbound,2024-12-23,EMEA,Commercial,New,,No,
4248,Inbound,2024-09-11,NA,Commercial,New,,No,
4249,Outbound,2024-07-26,NA,Enterprise,New,,No,
4250,Marketing Campaign,2024-04-04,EMEA,SMB,New,Paid Social Ads,No,
4251,Outbound,2024-12-13,NA,Strategic,Working,,No,
4252,Inbound,2024-11-22,EMEA,Commercial,Working,,No,
4253,Inbound,2024-06-19,APAC,Enterprise,Working,,No,
4254,Outbound,2024-09-06,APAC,SMB,New,,No,
4255,Inbound,2024-07-08,NA,SMB,Converted,,Yes,42.0
4256,Partner,2024-07-17,APAC,Strategic,Converted,,Yes,24.0
4257,Marketing Campaign,2024-08-08,APAC,Enterprise,New,Webinars,No,
4258,Outbound,2024-01-24,APAC,Enterprise,New,,No,
4259,Outbound,2024-08-31,NA,Commercial,New,,No,
4260,Outbound,2024-11-19,EMEA,SMB,New,,No,
4261,Inbound,2024-05-07,EMEA,Commercial,Working,,No,
4262,Marketing Campaign,2024-04-02,EMEA,Commercial,New,Paid Social Ads,No,
4263,Outbound,2024-10-26,NA,Enterprise,Working,,No,
4264,Outbound,2024-05-12,EMEA,Commercial,New,,No,
4265,Partner,2024-02-24,EMEA,SMB,Converted,,Yes,28.0
4266,Outbound,2024-06-06,NA,Commercial,New,,No,
4267,Partner,2024-01-29,EMEA,SMB,Working,,No,
4268,Inbound,2024-07-29,NA,Commercial,New,,No,
4269,Marketing Campaign,2024-06-02,APAC,Commercial,New,Paid Search (PPC/Google Ads),No,
4270,Marketing Campaign,2024-10-19,NA,Commercial,Converted,Paid Search (PPC/Google Ads),Yes,45.0
4271,Partner,2024-08-09,NA,Commercial,Working,,No,
4272,Marketing Campaign,2024-04-24,NA,Enterprise,New,Sponsored Content,No,
4273,Inbound,2024-06-06,NA,SMB,Working,,No,
4274,Outbound,2024-09-15,EMEA,SMB,Working,,No,
4275,Partner,2024-09-07,APAC,Commercial,Working,,No,
4276,Outbound,2024-05-01,EMEA,Enterprise,Working,,No,
4277,Outbound,2024-10-25,EMEA,Strategic,Converted,,Yes,54.0
4278,Inbound,2024-09-19,NA,Enterprise,New,,No,
4279,Inbound,2024-02-18,EMEA,Enterprise,New,,No,
4280,Outbound,2024-11-24,EMEA,Commercial,New,,No,
4281,Inbound,2024-10-23,EMEA,SMB,Converted,,Yes,11.0
4282,Partner,2024-12-27,EMEA,Enterprise,Rejected,,No,
4283,Inbound,2024-03-17,EMEA,Commercial,Converted,,Yes,27.0
4284,Inbound,2024-05-06,EMEA,Commercial,Converted,,Yes,28.0
4285,Outbound,2024-07-15,NA,Enterprise,Rejected,,No,
4286,Outbound,2024-08-08,APAC,Commercial,Working,,No,
4287,Marketing Campaign,2024-03-31,EMEA,SMB,Converted,Webinars,Yes,33.0
4288,Outbound,2024-01-08,APAC,SMB,Rejected,,No,
4289,Inbound,2024-02-01,EMEA,Enterprise,New,,No,
4290,Marketing Campaign,2024-11-15,EMEA,Enterprise,Working,In-Person Events,No,
4291,Outbound,2024-09-25,EMEA,SMB,Converted,,Yes,9.0
4292,Inbound,2024-07-09,NA,SMB,Rejected,,No,
4293,Outbound,2024-12-14,NA,Commercial,Converted,,Yes,47.0
4294,Marketing Campaign,2024-06-11,NA,Commercial,Converted,In-Person Events,Yes,49.0
4295,Outbound,2024-03-01,NA,Enterprise,Rejected,,No,
4296,Inbound,2024-09-20,NA,Commercial,Working,,No,
4297,Inbound,2024-10-11,NA,Enterprise,New,,No,
4298,Inbound,2024-04-04,APAC,SMB,New,,No,
4299,Outbound,2024-02-10,EMEA,Commercial,Working,,No,
4300,Outbound,2024-05-28,EMEA,SMB,Working,,No,
4301,Inbound,2024-07-22,NA,SMB,Working,,No,
4302,Marketing Campaign,2024-09-23,NA,SMB,Working,Email Nurture Campaigns,No,
4303,Marketing Campaign,2024-01-02,EMEA,Enterprise,Rejected,Webinars,No,
4304,Outbound,2024-06-26,EMEA,Enterprise,New,,No,
4305,Marketing Campaign,2024-07-12,NA,Strategic,Converted,Paid Search (PPC/Google Ads),Yes,39.0
4306,Inbound,2024-12-01,NA,SMB,Rejected,,No,
4307,Outbound,2024-07-14,EMEA,SMB,Working,,No,
4308,Partner,2024-12-08,APAC,Enterprise,Working,,No,
4309,Marketing Campaign,2024-09-05,NA,Commercial,Converted,Webinars,Yes,5.0
4310,Marketing Campaign,2024-07-30,NA,SMB,Converted,Sponsored Content,Yes,40.0
4311,Inbound,2024-06-01,NA,Enterprise,New,,No,
4312,Marketing Campaign,2024-06-06,APAC,Commercial,New,In-Person Events,No,
4313,Inbound,2024-12-27,EMEA,Commercial,New,,No,
4314,Marketing Campaign,2024-05-18,EMEA,Enterprise,New,Webinars,No,
4315,Marketing Campaign,2024-08-08,NA,Enterprise,New,Webinars,No,
4316,Inbound,2024-09-29,NA,Enterprise,New,,No,
4317,Partner,2024-06-02,EMEA,Enterprise,Working,,No,
4318,Inbound,2024-09-05,APAC,SMB,Rejected,,No,
4319,Outbound,2024-10-05,NA,Enterprise,Working,,No,
4320,Outbound,2024-10-30,EMEA,Enterprise,Rejected,,No,
4321,Outbound,2024-10-02,EMEA,SMB,Converted,,Yes,55.0
4322,Marketing Campaign,2024-01-02,EMEA,Commercial,Converted,Sponsored Content,Yes,22.0
4323,Partner,2024-03-28,NA,Commercial,Working,,No,
4324,Outbound,2024-10-13,APAC,SMB,New,,No,
4325,Marketing Campaign,2024-05-09,NA,Strategic,Converted,In-Person Events,Yes,10.0
4326,Marketing Campaign,2024-03-18,APAC,Enterprise,Rejected,Whitepaper Downloads,No,
4327,Inbound,2024-09-16,APAC,Commercial,Working,,No,
4328,Marketing Campaign,2024-08-28,NA,SMB,New,Webinars,No,
4329,Inbound,2024-05-20,NA,Commercial,Converted,,Yes,27.0
4330,Marketing Campaign,2024-08-15,NA,SMB,New,Paid Social Ads,No,
4331,Inbound,2024-06-11,NA,Strategic,New,,No,
4332,Inbound,2024-08-23,EMEA,Strategic,Converted,,Yes,14.0
4333,Outbound,2024-05-07,NA,Enterprise,Working,,No,
4334,Partner,2024-07-18,EMEA,Enterprise,Working,,No,
4335,Outbound,2024-01-31,APAC,Strategic,Rejected,,No,
4336,Inbound,2024-05-17,APAC,Commercial,Working,,No,
4337,Outbound,2024-01-21,EMEA,Enterprise,Working,,No,
4338,Marketing Campaign,2024-08-21,EMEA,SMB,New,In-Person Events,No,
4339,Outbound,2024-07-20,NA,Enterprise,New,,No,
4340,Inbound,2024-10-05,NA,Enterprise,Converted,,Yes,11.0
4341,Outbound,2024-05-10,EMEA,SMB,Working,,No,
4342,Inbound,2024-05-27,NA,Enterprise,New,,No,
4343,Marketing Campaign,2024-01-29,EMEA,Enterprise,New,Sponsored Content,No,
4344,Marketing Campaign,2024-12-26,EMEA,Enterprise,Working,Webinars,No,
4345,Outbound,2024-11-03,EMEA,SMB,Working,,No,
4346,Outbound,2024-06-10,EMEA,Enterprise,Working,,No,
4347,Marketing Campaign,2024-12-22,NA,Commercial,Working,Whitepaper Downloads,No,
4348,Outbound,2024-12-05,APAC,SMB,New,,No,
4349,Marketing Campaign,2024-03-01,NA,SMB,Working,Webinars,No,
4350,Partner,2024-05-04,NA,Enterprise,Rejected,,No,
4351,Marketing Campaign,2024-03-11,EMEA,SMB,New,Sponsored Content,No,
4352,Outbound,2024-11-21,NA,Enterprise,Working,,No,
4353,Outbound,2024-12-29,EMEA,SMB,Working,,No,
4354,Marketing Campaign,2024-08-30,NA,Commercial,Converted,Paid Search (PPC/Google Ads),Yes,48.0
4355,Outbound,2024-09-05,APAC,Enterprise,New,,No,
4356,Partner,2024-08-08,EMEA,SMB,Rejected,,No,
4357,Inbound,2024-01-21,NA,Enterprise,Working,,No,
4358,Partner,2024-03-22,EMEA,Enterprise,Converted,,Yes,12.0
4359,Outbound,2024-12-09,EMEA,Commercial,New,,No,
4360,Inbound,2024-01-10,EMEA,SMB,Converted,,Yes,17.0
4361,Inbound,2024-01-12,EMEA,Enterprise,Converted,,Yes,34.0
4362,Partner,2024-09-19,EMEA,Enterprise,New,,No,
4363,Marketing Campaign,2024-05-24,EMEA,Enterprise,New,In-Person Events,No,
4364,Outbound,2024-07-10,NA,Commercial,Working,,No,
4365,Inbound,2024-09-06,EMEA,Commercial,New,,No,
4366,Partner,2024-04-23,NA,Enterprise,Converted,,Yes,22.0
4367,Inbound,2024-01-26,APAC,Enterprise,New,,No,
4368,Outbound,2024-09-27,NA,Commercial,New,,No,
4369,Inbound,2024-02-02,EMEA,SMB,Working,,No,
4370,Inbound,2024-03-02,EMEA,SMB,New,,No,
4371,Inbound,2024-08-16,APAC,SMB,Rejected,,No,
4372,Outbound,2024-10-29,NA,Enterprise,Converted,,Yes,18.0
4373,Inbound,2024-04-04,NA,Strategic,Working,,No,
4374,Outbound,2024-02-04,EMEA,Commercial,Converted,,Yes,15.0
4375,Outbound,2024-07-11,NA,Strategic,Converted,,Yes,46.0
4376,Outbound,2024-03-16,EMEA,Enterprise,New,,No,
4377,Outbound,2024-09-05,APAC,Commercial,Converted,,Yes,42.0
4378,Marketing Campaign,2024-03-23,APAC,Commercial,New,In-Person Events,No,
4379,Inbound,2024-01-25,EMEA,Commercial,Working,,No,
4380,Outbound,2024-02-26,NA,SMB,Working,,No,
4381,Inbound,2024-02-01,EMEA,SMB,Converted,,Yes,17.0
4382,Inbound,2024-11-14,NA,Strategic,New,,No,
4383,Outbound,2024-01-12,APAC,SMB,New,,No,
4384,Outbound,2024-11-14,NA,Commercial,Working,,No,
4385,Marketing Campaign,2024-11-28,EMEA,Enterprise,New,Whitepaper Downloads,No,
4386,Outbound,2024-04-01,EMEA,Strategic,Converted,,Yes,58.0
4387,Marketing Campaign,2024-01-01,APAC,Commercial,Working,Sponsored Content,No,
4388,Inbound,2024-11-21,NA,SMB,New,,No,
4389,Inbound,2024-05-15,NA,Commercial,New,,No,
4390,Inbound,2024-07-14,EMEA,Commercial,Working,,No,
4391,Inbound,2024-05-12,EMEA,Strategic,Working,,No,
4392,Outbound,2024-03-26,APAC,Enterprise,New,,No,
4393,Partner,2024-10-21,NA,Enterprise,New,,No,
4394,Inbound,2024-10-05,NA,Enterprise,New,,No,
4395,Marketing Campaign,2024-11-19,NA,SMB,New,Webinars,No,
4396,Marketing Campaign,2024-06-28,NA,Enterprise,Working,Webinars,No,
4397,Inbound,2024-01-04,EMEA,Enterprise,Converted,,Yes,46.0
4398,Inbound,2024-05-05,EMEA,Enterprise,Working,,No,
4399,Inbound,2024-06-23,NA,Commercial,Converted,,Yes,48.0
4400,Inbound,2024-09-07,NA,Commercial,New,,No,
4401,Inbound,2024-01-21,NA,Enterprise,Working,,No,
4402,Outbound,2024-04-14,APAC,Strategic,Working,,No,
4403,Inbound,2024-03-06,EMEA,Strategic,Working,,No,
4404,Outbound,2024-09-19,EMEA,Enterprise,Working,,No,
4405,Marketing Campaign,2024-02-18,APAC,SMB,Converted,In-Person Events,Yes,37.0
4406,Partner,2024-01-16,NA,Commercial,Working,,No,
4407,Marketing Campaign,2024-05-24,NA,Enterprise,New,In-Person Events,No,
4408,Inbound,2024-12-05,NA,Enterprise,Working,,No,
4409,Outbound,2024-09-06,NA,Commercial,Converted,,Yes,54.0
4410,Outbound,2024-12-08,EMEA,Commercial,Rejected,,No,
4411,Inbound,2024-12-19,NA,Enterprise,Working,,No,
4412,Inbound,2024-03-15,APAC,SMB,Working,,No,
4413,Partner,2024-10-16,NA,Commercial,Working,,No,
4414,Partner,2024-10-08,NA,SMB,Converted,,Yes,17.0
4415,Outbound,2024-03-06,EMEA,Enterprise,Rejected,,No,
4416,Outbound,2024-05-04,EMEA,Commercial,Converted,,Yes,29.0
4417,Outbound,2024-11-14,EMEA,Commercial,Working,,No,
4418,Inbound,2024-03-27,EMEA,Commercial,New,,No,
4419,Inbound,2024-02-10,APAC,SMB,Converted,,Yes,28.0
4420,Inbound,2024-07-04,NA,SMB,Converted,,Yes,33.0
4421,Inbound,2024-12-19,NA,Commercial,Converted,,Yes,40.0
4422,Marketing Campaign,2024-11-30,NA,SMB,New,Webinars,No,
4423,Outbound,2024-09-22,EMEA,Strategic,Working,,No,
4424,Partner,2024-09-27,APAC,SMB,New,,No,
4425,Inbound,2024-02-11,EMEA,Enterprise,Converted,,Yes,10.0
4426,Outbound,2024-04-02,EMEA,SMB,New,,No,
4427,Inbound,2024-07-03,NA,Enterprise,Working,,No,
4428,Inbound,2024-08-02,APAC,SMB,New,,No,
4429,Inbound,2024-01-17,APAC,Commercial,New,,No,
4430,Marketing Campaign,2024-09-21,EMEA,Commercial,Working,Paid Social Ads,No,
4431,Partner,2024-04-23,APAC,Enterprise,New,,No,
4432,Outbound,2024-10-18,EMEA,Commercial,Working,,No,
4433,Outbound,2024-10-18,EMEA,Strategic,Rejected,,No,
4434,Marketing Campaign,2024-02-17,APAC,Enterprise,Rejected,Webinars,No,
4435,Inbound,2024-11-02,APAC,Commercial,New,,No,
4436,Inbound,2024-04-06,NA,Strategic,Converted,,Yes,22.0
4437,Inbound,2024-04-04,NA,Commercial,New,,No,
4438,Marketing Campaign,2024-11-21,APAC,Commercial,Rejected,Trade Shows/Exhibitions,No,
4439,Marketing Campaign,2024-03-14,NA,Commercial,Converted,Paid Search (PPC/Google Ads),Yes,32.0
4440,Inbound,2024-12-01,APAC,Commercial,New,,No,
4441,Marketing Campaign,2024-03-08,NA,Enterprise,Working,Webinars,No,
4442,Marketing Campaign,2024-09-02,APAC,Enterprise,New,Whitepaper Downloads,No,
4443,Inbound,2024-03-17,APAC,SMB,Converted,,Yes,9.0
4444,Outbound,2024-07-26,EMEA,Strategic,Working,,No,
4445,Outbound,2024-09-10,APAC,Enterprise,Working,,No,
4446,Marketing Campaign,2024-08-08,NA,Enterprise,Working,Paid Search (PPC/Google Ads),No,
4447,Inbound,2024-09-18,EMEA,Commercial,Rejected,,No,
4448,Marketing Campaign,2024-11-26,NA,SMB,Rejected,Webinars,No,
4449,Inbound,2024-12-09,EMEA,Enterprise,Working,,No,
4450,Partner,2024-09-15,NA,SMB,Converted,,Yes,22.0
4451,Outbound,2024-11-03,APAC,Enterprise,Converted,,Yes,41.0
4452,Outbound,2024-03-14,EMEA,Strategic,Converted,,Yes,11.0
4453,Marketing Campaign,2024-05-04,NA,Commercial,New,Webinars,No,
4454,Marketing Campaign,2024-07-06,APAC,SMB,New,Email Nurture Campaigns,No,
4455,Marketing Campaign,2024-09-10,NA,Commercial,New,Email Nurture Campaigns,No,
4456,Inbound,2024-11-16,EMEA,SMB,Working,,No,
4457,Partner,2024-11-03,NA,Enterprise,New,,No,
4458,Inbound,2024-08-22,NA,Enterprise,Working,,No,
4459,Outbound,2024-09-06,NA,Commercial,Working,,No,
4460,Outbound,2024-11-27,APAC,SMB,Working,,No,
4461,Outbound,2024-12-10,NA,SMB,Working,,No,
4462,Outbound,2024-03-12,APAC,Commercial,New,,No,
4463,Marketing Campaign,2024-08-22,NA,Commercial,Converted,Webinars,Yes,59.0
4464,Inbound,2024-11-19,EMEA,Enterprise,Rejected,,No,
4465,Partner,2024-06-04,NA,SMB,Working,,No,
4466,Outbound,2024-04-24,NA,SMB,Converted,,Yes,13.0
4467,Inbound,2024-11-08,NA,SMB,New,,No,
4468,Inbound,2024-08-15,EMEA,Commercial,Converted,,Yes,39.0
4469,Marketing Campaign,2024-11-17,EMEA,Strategic,New,In-Person Events,No,
4470,Marketing Campaign,2024-12-11,EMEA,SMB,Working,Webinars,No,
4471,Marketing Campaign,2024-09-01,EMEA,SMB,New,Webinars,No,
4472,Marketing Campaign,2024-11-01,NA,Commercial,Working,Webinars,No,
4473,Inbound,2024-01-14,EMEA,SMB,New,,No,
4474,Outbound,2024-01-16,NA,Commercial,Working,,No,
4475,Partner,2024-02-11,EMEA,Commercial,New,,No,
4476,Outbound,2024-04-19,EMEA,Commercial,Converted,,Yes,16.0
4477,Outbound,2024-10-04,NA,Commercial,Working,,No,
4478,Outbound,2024-11-19,EMEA,Commercial,New,,No,
4479,Outbound,2024-01-19,APAC,Commercial,New,,No,
4480,Outbound,2024-03-06,EMEA,Enterprise,Converted,,Yes,56.0
4481,Inbound,2024-06-15,NA,SMB,New,,No,
4482,Outbound,2024-03-13,APAC,Commercial,Working,,No,
4483,Outbound,2024-11-05,NA,Enterprise,Working,,No,
4484,Outbound,2024-04-21,EMEA,Commercial,New,,No,
4485,Inbound,2024-09-30,NA,SMB,New,,No,
4486,Partner,2024-03-25,NA,SMB,Working,,No,
4487,Inbound,2024-05-18,APAC,Commercial,New,,No,
4488,Outbound,2024-02-08,APAC,Strategic,New,,No,
4489,Marketing Campaign,2024-04-14,EMEA,Enterprise,New,Sponsored Content,No,
4490,Outbound,2024-11-19,APAC,Strategic,New,,No,
4491,Inbound,2024-10-07,EMEA,Enterprise,New,,No,
4492,Partner,2024-05-02,EMEA,Enterprise,Rejected,,No,
4493,Outbound,2024-08-05,APAC,Commercial,Working,,No,
4494,Marketing Campaign,2024-03-01,EMEA,Commercial,Converted,Paid Search (PPC/Google Ads),Yes,50.0
4495,Partner,2024-04-09,EMEA,Commercial,New,,No,
4496,Partner,2024-11-02,EMEA,SMB,New,,No,
4497,Outbound,2024-12-19,NA,SMB,Converted,,Yes,44.0
4498,Inbound,2024-07-22,NA,Commercial,Working,,No,
4499,Inbound,2024-09-14,NA,Commercial,New,,No,
4500,Outbound,2024-01-05,EMEA,Enterprise,Working,,No,
4501,Outbound,2024-07-15,NA,Enterprise,Working,,No,
4502,Outbound,2024-06-28,APAC,SMB,Converted,,Yes,48.0
4503,Inbound,2024-12-07,APAC,Enterprise,New,,No,
4504,Inbound,2024-05-12,EMEA,SMB,Working,,No,
4505,Outbound,2024-11-19,APAC,Commercial,Converted,,Yes,43.0
4506,Inbound,2024-09-09,NA,Enterprise,Rejected,,No,
4507,Partner,2024-09-21,EMEA,Commercial,Converted,,Yes,28.0
4508,Inbound,2024-04-02,EMEA,Enterprise,New,,No,
4509,Outbound,2024-05-29,EMEA,Commercial,Converted,,Yes,13.0
4510,Marketing Campaign,2024-05-17,NA,SMB,Converted,Webinars,Yes,16.0
4511,Inbound,2024-07-26,EMEA,Commercial,Converted,,Yes,40.0
4512,Outbound,2024-05-04,NA,Enterprise,Converted,,Yes,41.0
4513,Inbound,2024-08-21,EMEA,SMB,Rejected,,No,
4514,Partner,2024-03-01,APAC,Enterprise,New,,No,
4515,Outbound,2024-11-02,EMEA,SMB,New,,No,
4516,Outbound,2024-09-22,APAC,Commercial,Converted,,Yes,13.0
4517,Outbound,2024-05-13,APAC,Commercial,New,,No,
4518,Marketing Campaign,2024-11-13,EMEA,SMB,New,Paid Social Ads,No,
4519,Inbound,2024-04-22,NA,SMB,Working,,No,
4520,Inbound,2024-07-09,EMEA,Enterprise,Converted,,Yes,43.0
4521,Marketing Campaign,2024-07-05,APAC,Enterprise,New,In-Person Events,No,
4522,Outbound,2024-11-14,NA,SMB,Working,,No,
4523,Marketing Campaign,2024-03-29,EMEA,Enterprise,New,In-Person Events,No,
4524,Outbound,2024-07-05,EMEA,Commercial,New,,No,
4525,Marketing Campaign,2024-11-02,EMEA,SMB,New,Trade Shows/Exhibitions,No,
4526,Outbound,2024-05-11,APAC,SMB,New,,No,
4527,Partner,2024-12-25,NA,SMB,Converted,,Yes,50.0
4528,Marketing Campaign,2024-05-02,APAC,SMB,Converted,In-Person Events,Yes,56.0
4529,Outbound,2024-02-17,EMEA,SMB,Converted,,Yes,26.0
4530,Inbound,2024-10-14,EMEA,SMB,New,,No,
4531,Inbound,2024-06-27,APAC,SMB,Working,,No,
4532,Inbound,2024-06-28,EMEA,Commercial,New,,No,
4533,Inbound,2024-04-08,APAC,Commercial,New,,No,
4534,Inbound,2024-11-25,EMEA,SMB,Working,,No,
4535,Outbound,2024-02-03,EMEA,SMB,Converted,,Yes,21.0
4536,Outbound,2024-03-10,NA,Enterprise,New,,No,
4537,Outbound,2024-06-19,APAC,Commercial,New,,No,
4538,Partner,2024-09-28,APAC,Strategic,Rejected,,No,
4539,Inbound,2024-02-28,EMEA,Commercial,Working,,No,
4540,Inbound,2024-06-29,EMEA,Enterprise,Rejected,,No,
4541,Inbound,2024-01-19,NA,SMB,Rejected,,No,
4542,Outbound,2024-08-13,NA,Strategic,Working,,No,
4543,Inbound,2024-04-04,NA,SMB,New,,No,
4544,Inbound,2024-10-23,EMEA,SMB,Converted,,Yes,37.0
4545,Outbound,2024-03-21,APAC,Enterprise,New,,No,
4546,Marketing Campaign,2024-06-23,NA,SMB,New,Webinars,No,
4547,Inbound,2024-08-09,APAC,Commercial,Converted,,Yes,51.0
4548,Partner,2024-04-12,NA,SMB,Working,,No,
4549,Partner,2024-02-23,NA,Commercial,New,,No,
4550,Marketing Campaign,2024-07-01,APAC,Enterprise,Working,Paid Search (PPC/Google Ads),No,
4551,Marketing Campaign,2024-12-16,NA,Commercial,Converted,Webinars,Yes,28.0
4552,Inbound,2024-11-13,APAC,Enterprise,New,,No,
4553,Inbound,2024-12-20,APAC,SMB,New,,No,
4554,Marketing Campaign,2024-12-14,NA,Strategic,New,Whitepaper Downloads,No,
4555,Outbound,2024-11-16,NA,SMB,New,,No,
4556,Outbound,2024-03-08,EMEA,SMB,Converted,,Yes,19.0
4557,Partner,2024-01-28,EMEA,Commercial,Converted,,Yes,33.0
4558,Partner,2024-09-30,EMEA,SMB,Working,,No,
4559,Marketing Campaign,2024-10-08,EMEA,SMB,New,Webinars,No,
4560,Marketing Campaign,2024-12-25,EMEA,SMB,New,In-Person Events,No,
4561,Partner,2024-11-06,EMEA,Commercial,New,,No,
4562,Inbound,2024-04-28,EMEA,SMB,New,,No,
4563,Marketing Campaign,2024-05-13,NA,SMB,New,Trade Shows/Exhibitions,No,
4564,Inbound,2024-05-08,EMEA,Enterprise,Working,,No,
4565,Inbound,2024-01-08,EMEA,SMB,New,,No,
4566,Marketing Campaign,2024-02-20,NA,Strategic,Converted,Paid Social Ads,Yes,36.0
4567,Inbound,2024-12-06,NA,Commercial,Converted,,Yes,37.0
4568,Inbound,2024-10-07,NA,SMB,Working,,No,
4569,Inbound,2024-06-23,NA,SMB,New,,No,
4570,Marketing Campaign,2024-07-01,APAC,SMB,Converted,Webinars,Yes,33.0
4571,Outbound,2024-07-10,NA,Commercial,Rejected,,No,
4572,Partner,2024-09-05,NA,SMB,New,,No,
4573,Inbound,2024-08-22,APAC,Commercial,Converted,,Yes,19.0
4574,Marketing Campaign,2024-03-23,APAC,Enterprise,Converted,Sponsored Content,Yes,31.0
4575,Marketing Campaign,2024-04-02,NA,SMB,Working,Paid Search (PPC/Google Ads),No,
4576,Inbound,2024-11-07,NA,SMB,New,,No,
4577,Outbound,2024-09-24,EMEA,SMB,Working,,No,
4578,Inbound,2024-04-29,NA,Enterprise,Working,,No,
4579,Marketing Campaign,2024-03-11,APAC,Enterprise,Working,Whitepaper Downloads,No,
4580,Partner,2024-01-17,NA,Strategic,Rejected,,No,
4581,Marketing Campaign,2024-09-09,APAC,Enterprise,Converted,In-Person Events,Yes,38.0
4582,Inbound,2024-05-01,NA,SMB,New,,No,
4583,Marketing Campaign,2024-01-10,APAC,SMB,Working,Whitepaper Downloads,No,
4584,Marketing Campaign,2024-10-13,NA,SMB,Working,Trade Shows/Exhibitions,No,
4585,Partner,2024-11-11,EMEA,Enterprise,New,,No,
4586,Marketing Campaign,2024-11-21,NA,SMB,New,Whitepaper Downloads,No,
4587,Outbound,2024-09-29,EMEA,SMB,Rejected,,No,
4588,Inbound,2024-11-01,EMEA,Commercial,Working,,No,
4589,Partner,2024-10-19,APAC,Commercial,New,,No,
4590,Partner,2024-07-28,EMEA,Commercial,New,,No,
4591,Outbound,2024-08-05,NA,Enterprise,Working,,No,
4592,Inbound,2024-08-28,EMEA,SMB,Working,,No,
4593,Outbound,2024-07-18,EMEA,SMB,New,,No,
4594,Inbound,2024-08-03,APAC,Strategic,Working,,No,
