Opportunity_ID,Created_Date,Region,Segment,Opportunity_Type,Deal_Stage,Salesperson,Closed_Lost_Reason,Sales_Cycle_Days,Closed_Date,Deal_Size (£),Closed_Month
1991,2024-06-15 08:26:38.911744664,EMEA,SMB,Renewal,Closed Lost,EMEA10,No Decision,24,2024-08-18 08:26:38.911744664,16929.60605889655,2024-08
1992,2024-09-30 00:21:04.667572812,North America,Commercial,Renewal,Closed Lost,NA4,,43,2024-12-31 00:00:00.000000000,28364.459715445737,2024-12
1993,2024-06-12 02:04:32.493925262,EMEA,Strategic,Renewal,Proposal,EMEA1,,90,2024-09-15 02:04:32.493925262,399747.23359267646,2024-09
1994,2024-12-06 01:49:20.457433952,North America,SMB,Renewal,Closed Lost,NA7,,24,2024-12-31 00:00:00.000000000,14254.350497959142,2024-12
1995,2024-01-02 23:31:21.951288352,EMEA,Enterprise,Renewal,Proposal,EMEA8,,72,2024-02-11 23:31:21.951288352,167129.77754041483,2024-02
1996,2024-01-19 08:48:53.258789070,EMEA,Commercial,New Customer,Closed Won,EMEA2,,45,2024-03-16 08:48:53.258789070,64347.67795788452,2024-03
1997,2024-03-26 17:27:24.583146811,APAC,Commercial,Renewal,Closed Won,APAC5,,36,2024-06-17 17:27:24.583146811,69364.41942972691,2024-06
1998,2024-07-28 18:39:49.942030452,North America,Commercial,New Customer,Closed Lost,NA4,Lost to Internal Solution,49,2024-10-22 18:39:49.942030452,55567.330956501966,2024-10
1999,2024-11-24 04:21:03.837519020,North America,Enterprise,Renewal,Closed Won,NA2,,79,2025-01-15 04:21:03.837519020,225881.0723544051,2025-01
2000,2024-03-25 02:28:43.233029649,North America,SMB,Renewal,Discovery,NA10,,25,2024-06-27 02:28:43.233029649,16188.911215375008,2024-06
2001,,EMEA,SMB,New Customer,Closed Won,EM8,,50,,8745.401188473625,
2002,,EMEA,SMB,New Customer,Closed Won,EM3,,52,,6560.186404424365,
2003,,EMEA,SMB,New Customer,Closed Won,EM8,,82,,5580.836121681995,
2004,,EMEA,SMB,New Customer,Closed Won,EM8,,32,,11011.150117432087,
2005,,EMEA,SMB,New Customer,Closed Won,EM2,,53,,5205.844942958024,
2006,,EMEA,SMB,New Customer,Closed Won,EM6,,31,,13324.426408004218,
2007,,EMEA,SMB,New Customer,Closed Won,EM5,,62,,6818.249672071006,
2008,,EMEA,SMB,New Customer,Closed Won,EM6,,73,,8042.422429595377,
2009,,EMEA,SMB,New Customer,Closed Won,EM10,,57,,5230.624250414157,
2010,,EMEA,SMB,New Customer,Closed Won,EM3,,73,,14737.555188414592,
2011,,EMEA,SMB,New Customer,Closed Won,EM9,,32,,10142.344384136117,
2012,,EMEA,SMB,New Customer,Closed Won,EM7,,50,,13599.404067363206,
2013,,EMEA,SMB,New Customer,Closed Won,EM2,,33,,9504.99251969543,
2014,,EMEA,SMB,New Customer,Closed Won,EM2,,87,,14422.017556848528,
2015,,EMEA,SMB,New Customer,Closed Won,EM5,,31,,8046.1376917337075,
2016,,EMEA,SMB,New Customer,Closed Won,EM7,,73,,11842.330265121567,
2017,,EMEA,SMB,New Customer,Closed Won,EM3,,43,,9951.769101112704,
2018,,EMEA,SMB,New Customer,Closed Won,EM2,,69,,8910.606075732408,
2019,,EMEA,SMB,New Customer,Closed Won,EM6,,83,,12553.614103176526,
2020,,EMEA,SMB,New Customer,Closed Won,EM6,,58,,10467.102793432798,
2021,,EMEA,SMB,New Customer,Closed Won,EM10,,73,,14695.846277645584,
2022,,EMEA,SMB,New Customer,Closed Won,EM4,,43,,14394.98941564189,
2023,,EMEA,SMB,New Customer,Closed Won,EM8,,43,,12272.719958564208,
2024,,EMEA,SMB,New Customer,Closed Won,EM9,,69,,6959.828624191452,
2025,,EMEA,SMB,New Customer,Closed Won,EM2,,76,,13445.338486781517,
2026,,EMEA,SMB,New Customer,Closed Won,EM10,,54,,13287.375091519294,
2027,,EMEA,SMB,New Customer,Closed Won,EM9,,58,,7809.345096873807,
2028,,EMEA,SMB,New Customer,Closed Won,EM1,,54,,13021.969807540398,
2029,,EMEA,SMB,New Customer,Closed Won,EM8,,30,,14868.869366005172,
2030,,EMEA,SMB,New Customer,Closed Won,EM8,,40,,6987.156815341724,
2031,,EMEA,SMB,New Customer,Closed Won,EM8,,64,,6988.424040888051,
2032,,EMEA,SMB,New Customer,Closed Won,EM5,,71,,12901.755405312057,
2033,,EMEA,SMB,New Customer,Closed Won,EM9,,57,,8584.657285442725,
2034,,EMEA,SMB,New Customer,Closed Won,EM8,,41,,13631.034258755935,
2035,,EMEA,SMB,New Customer,Closed Won,EM7,,52,,8308.980248526492,
2036,,EMEA,SMB,New Customer,Closed Won,EM5,,64,,11688.412526636072,
2037,,EMEA,SMB,New Customer,Closed Won,EM6,,56,,10912.977877077272,
2038,,EMEA,SMB,New Customer,Closed Won,EM3,,66,,10612.434258477011,
2039,,EMEA,SMB,New Customer,Closed Won,EM3,,30,,14717.120953891035,
2040,,EMEA,SMB,New Customer,Closed Won,EM7,,43,,12217.295211648732,
2041,,EMEA,SMB,New Customer,Closed Won,EM9,,44,,9937.955963643908,
2042,,EMEA,SMB,New Customer,Closed Won,EM10,,89,,9275.410183585496,
2043,,EMEA,SMB,New Customer,Closed Won,EM7,,78,,6078.914269933044,
2044,,EMEA,SMB,New Customer,Closed Won,EM4,,59,,8143.559810763267,
2045,,EMEA,SMB,New Customer,Closed Won,EM7,,74,,6393.314544058757,
2046,,EMEA,SMB,New Customer,Closed Won,EM4,,42,,10398.41091301673,
2047,,EMEA,SMB,New Customer,Closed Won,EM3,,51,,5769.79909828793,
2048,,EMEA,SMB,New Customer,Closed Won,EM10,,74,,13804.678390152578,
2049,,EMEA,SMB,New Customer,Closed Won,EM5,,35,,7956.33685837714,
2050,,EMEA,SMB,New Customer,Closed Won,EM4,,59,,9565.345704829102,
2051,,EMEA,SMB,New Customer,Closed Won,EM10,,84,,13832.802589188685,
2052,,EMEA,SMB,New Customer,Closed Won,EM7,,62,,13960.912999234932,
2053,,EMEA,SMB,New Customer,Closed Won,EM9,,81,,7721.322493846354,
2054,,EMEA,SMB,New Customer,Closed Won,EM3,,68,,8525.68856334169,
2055,,EMEA,SMB,New Customer,Closed Won,EM9,,66,,6646.558531429418,
2056,,EMEA,SMB,New Customer,Closed Won,EM10,,73,,11924.360328902703,
2057,,EMEA,SMB,New Customer,Closed Won,EM6,,61,,7441.255222477742,
2058,,EMEA,SMB,New Customer,Closed Won,EM9,,81,,10187.90621743366,
2059,,EMEA,SMB,New Customer,Closed Won,EM1,,87,,8636.29602379294,
2060,,EMEA,SMB,New Customer,Closed Won,EM7,,31,,14624.472949421111,
2061,,EMEA,SMB,New Customer,Closed Won,EM5,,78,,12122.70589924442,
2062,,EMEA,SMB,New Customer,Closed Won,EM1,,31,,14977.404850489418,
2063,,EMEA,SMB,New Customer,Closed Won,EM6,,52,,10026.790232288617,
2064,,EMEA,SMB,New Customer,Closed Won,EM1,,30,,7786.464642366114,
2065,,EMEA,SMB,New Customer,Closed Won,EM2,,82,,7395.618906669724,
2066,,EMEA,SMB,New Customer,Closed Won,EM6,,61,,9894.52760277563,
2067,,EMEA,SMB,New Customer,Closed Won,EM7,,40,,10926.967238793935,
2068,,EMEA,SMB,New Customer,Closed Won,EM1,,67,,8696.544560614046,
2069,,EMEA,SMB,New Customer,Closed Won,EM4,,63,,8677.831327192533,
2070,,EMEA,SMB,New Customer,Closed Won,EM1,,38,,11335.297107608949,
2071,,North America,SMB,New Customer,Closed Won,No6,,45,,8207.80064971736,
2072,,North America,SMB,New Customer,Closed Won,No4,,89,,5407.751415547639,
2073,,North America,SMB,New Customer,Closed Won,No3,,55,,11775.643618422824,
2074,,North America,SMB,New Customer,Closed Won,No3,,49,,10120.930582992807,
2075,,North America,SMB,New Customer,Closed Won,No4,,70,,11451.7279040945,
2076,,North America,SMB,New Customer,Closed Won,No7,,47,,11909.37738102466,
2077,,North America,SMB,New Customer,Closed Won,No9,,54,,13377.10105907328,
2078,,North America,SMB,New Customer,Closed Won,No10,,64,,7090.716207377137,
2079,,North America,SMB,New Customer,Closed Won,No10,,77,,7285.500217972996,
2080,,North America,SMB,New Customer,Closed Won,No1,,31,,10552.008115994624,
2081,,North America,SMB,New Customer,Closed Won,No5,,66,,14962.536997579244,
2082,,North America,SMB,New Customer,Closed Won,No7,,38,,13826.363431893396,
2083,,North America,SMB,New Customer,Closed Won,No3,,77,,7788.713525921819,
2084,,North America,SMB,New Customer,Closed Won,No4,,53,,13466.61142238306,
2085,,North America,SMB,New Customer,Closed Won,No1,,53,,9045.0812712219,
2086,,North America,SMB,New Customer,Closed Won,No1,,37,,13509.284487675128,
2087,,North America,SMB,New Customer,Closed Won,No8,,49,,12853.406511139436,
2088,,North America,SMB,New Customer,Closed Won,No9,,64,,10806.866214364549,
2089,,North America,SMB,New Customer,Closed Won,No2,,75,,14736.638367553172,
2090,,North America,SMB,New Customer,Closed Won,No6,,64,,10487.33789366586,
2091,,North America,SMB,New Customer,Closed Won,No9,,65,,11519.612595026008,
2092,,North America,SMB,New Customer,Closed Won,No1,,43,,12121.79221347536,
2093,,North America,SMB,New Customer,Closed Won,No4,,85,,8253.996981592678,
2094,,North America,SMB,New Customer,Closed Won,No7,,32,,11496.328990472146,
2095,,North America,SMB,New Customer,Closed Won,No1,,77,,11576.128923003434,
2096,,North America,SMB,New Customer,Closed Won,No3,,51,,5936.747678280924,
2097,,North America,SMB,New Customer,Closed Won,No6,,67,,7652.023676817254,
2098,,North America,SMB,New Customer,Closed Won,No6,,37,,8930.977246667604,
2099,,North America,SMB,New Customer,Closed Won,No2,,50,,11311.386259972627,
2100,,North America,SMB,New Customer,Closed Won,No1,,34,,10026.37093105192,
2101,,North America,SMB,New Customer,Closed Won,No3,,33,,7301.852682415552,
2102,,North America,SMB,New Customer,Closed Won,No1,,46,,5243.1596643145385,
2103,,North America,SMB,New Customer,Closed Won,No5,,35,,14945.50510797341,
2104,,North America,SMB,New Customer,Closed Won,No9,,66,,8701.587002554445,
2105,,North America,SMB,New Customer,Closed Won,No1,,75,,14283.185625877251,
2106,,North America,SMB,New Customer,Closed Won,No3,,89,,14666.548190436695,
2107,,North America,SMB,New Customer,Closed Won,No5,,61,,13530.0945546736,
2108,,North America,SMB,New Customer,Closed Won,No3,,47,,13511.36671516857,
2109,,North America,SMB,New Customer,Closed Won,No6,,87,,10568.012624583502,
2110,,North America,SMB,New Customer,Closed Won,No8,,79,,14300.168348108318,
2111,,North America,SMB,New Customer,Closed Won,No6,,52,,11150.072266991698,
2112,,North America,SMB,New Customer,Closed Won,No10,,31,,6400.84015236524,
2113,,North America,SMB,New Customer,Closed Won,No8,,62,,8225.507642386005,
2114,,North America,SMB,New Customer,Closed Won,No6,,77,,6366.213314420288,
2115,,North America,SMB,New Customer,Closed Won,No10,,84,,10528.199769079078,
2116,,North America,SMB,New Customer,Closed Won,No2,,54,,9197.808564462764,
2117,,North America,SMB,New Customer,Closed Won,No10,,36,,11115.137108656803,
2118,,North America,SMB,New Customer,Closed Won,No4,,30,,10015.162946871997,
2119,,North America,SMB,New Customer,Closed Won,No3,,52,,5709.409169999277,
2120,,North America,SMB,New Customer,Closed Won,No2,,31,,5276.167718737047,
2121,,North America,SMB,New Customer,Closed Won,No6,,80,,9384.741230180867,
2122,,North America,SMB,New Customer,Closed Won,No6,,87,,9655.9801813246,
2123,,North America,SMB,New Customer,Closed Won,No1,,81,,13604.046183116752,
2124,,North America,SMB,New Customer,Closed Won,No6,,72,,5388.347344294232,
2125,,North America,SMB,New Customer,Closed Won,No1,,37,,6270.605126518848,
2126,,North America,SMB,New Customer,Closed Won,No5,,68,,12699.93553098611,
2127,,North America,SMB,New Customer,Closed Won,No4,,59,,5853.47464993768,
2128,,North America,SMB,New Customer,Closed Won,No7,,69,,10406.351216101066,
2129,,North America,SMB,New Customer,Closed Won,No2,,89,,12260.913337226615,
2130,,North America,SMB,New Customer,Closed Won,No3,,46,,12145.95104179952,
2131,,North America,SMB,New Customer,Closed Won,No3,,57,,8988.209014447944,
2132,,North America,SMB,New Customer,Closed Won,No10,,66,,12440.426429991154,
2133,,APAC,SMB,New Customer,Closed Won,AP7,,38,,6843.336743313701,
2134,,APAC,SMB,New Customer,Closed Won,AP1,,87,,11884.999007653663,
2135,,APAC,SMB,New Customer,Closed Won,AP2,,61,,14152.137276264804,
2136,,APAC,SMB,New Customer,Closed Won,AP9,,69,,10492.266647061206,
2137,,APAC,SMB,New Customer,Closed Won,AP1,,45,,14346.139973397096,
2138,,APAC,SMB,New Customer,Closed Won,AP5,,51,,10166.962574265666,
2139,,APAC,SMB,New Customer,Closed Won,AP3,,41,,12300.393165618185,
2140,,APAC,SMB,New Customer,Closed Won,AP3,,66,,10660.372104940763,
2141,,APAC,SMB,New Customer,Closed Won,AP5,,76,,6201.646478056422,
2142,,APAC,SMB,New Customer,Closed Won,AP4,,34,,5407.288023189702,
2143,,APAC,SMB,New Customer,Closed Won,AP10,,55,,9741.73829087325,
2144,,APAC,SMB,New Customer,Closed Won,AP7,,65,,9916.158751168325,
2145,,APAC,SMB,New Customer,Closed Won,AP5,,52,,6732.018699100152,
2146,,APAC,SMB,New Customer,Closed Won,AP6,,34,,5480.589241970337,
2147,,APAC,SMB,New Customer,Closed Won,AP4,,60,,13866.803872980476,
2148,,APAC,SMB,New Customer,Closed Won,AP3,,87,,5153.045402903847,
2149,,APAC,SMB,New Customer,Closed Won,AP8,,34,,10010.398839152593,
2150,,APAC,SMB,New Customer,Closed Won,AP8,,45,,11839.63769398141,
2151,,APAC,SMB,New Customer,Closed Won,AP1,,57,,11424.192782063155,
2152,,APAC,SMB,New Customer,Closed Won,AP4,,53,,10857.755812734633,
2153,,APAC,SMB,New Customer,Closed Won,AP3,,89,,11771.683423829818,
2154,,APAC,SMB,New Customer,Closed Won,AP3,,72,,6285.003532339102,
2155,,APAC,SMB,New Customer,Closed Won,AP3,,30,,14414.648087765252,
2156,,APAC,SMB,New Customer,Closed Won,AP10,,72,,14611.905638239145,
2157,,APAC,SMB,New Customer,Closed Won,AP2,,80,,6957.911347892965,
2158,,EMEA,SMB,New Customer,Closed Lost,EM7,Budget Constraints,55,,11182.538843378929,
2159,,EMEA,SMB,New Customer,Closed Lost,EM10,Chose Competitor,55,,8189.756302937612,
2160,,EMEA,SMB,New Customer,Closed Lost,EM3,Budget Constraints,36,,8406.2456946424,
2161,,EMEA,SMB,New Customer,Closed Lost,EM5,Chose Competitor,74,,6181.648276216562,
2162,,EMEA,SMB,New Customer,Closed Lost,EM8,Poor Fit,54,,14366.481518557071,
2163,,EMEA,SMB,New Customer,Closed Lost,EM9,Poor Fit,39,,13034.809303848486,
2164,,EMEA,SMB,New Customer,Closed Lost,EM8,Poor Fit,64,,9234.709423081184,
2165,,EMEA,SMB,New Customer,Closed Lost,EM4,Chose Competitor,78,,14905.051420006734,
2166,,EMEA,SMB,New Customer,Closed Lost,EM8,No Decision,61,,12764.129607419967,
2167,,EMEA,SMB,New Customer,Closed Lost,EM1,No Decision,42,,13584.127518430118,
2168,,EMEA,SMB,New Customer,Closed Lost,EM3,Budget Constraints,59,,12399.087604473743,
2169,,EMEA,SMB,New Customer,Closed Lost,EM4,Poor Fit,54,,14025.529066795669,
2170,,EMEA,SMB,New Customer,Closed Lost,EM3,Budget Constraints,65,,8200.496010306117,
2171,,EMEA,SMB,New Customer,Closed Lost,EM9,No Decision,41,,5108.376514802983,
2172,,EMEA,SMB,New Customer,Closed Lost,EM4,No Decision,87,,8549.051904627206,
2173,,EMEA,SMB,New Customer,Closed Lost,EM5,Budget Constraints,64,,11318.372121697994,
2174,,EMEA,SMB,New Customer,Closed Lost,EM4,No Decision,50,,11024.40925901119,
2175,,EMEA,SMB,New Customer,Closed Lost,EM7,Poor Fit,86,,12523.7452943768,
2176,,EMEA,SMB,New Customer,Closed Lost,EM5,Chose Competitor,87,,6134.64602017448,
2177,,EMEA,SMB,New Customer,Closed Lost,EM10,Budget Constraints,64,,5575.587600166443,
2178,,EMEA,SMB,New Customer,Closed Lost,EM2,No Decision,41,,13877.041827582998,
2179,,EMEA,SMB,New Customer,Closed Lost,EM10,Poor Fit,46,,11880.30010175039,
2180,,EMEA,SMB,New Customer,Closed Lost,EM7,Chose Competitor,42,,6011.226761227903,
2181,,EMEA,SMB,New Customer,Closed Lost,EM9,Chose Competitor,56,,7225.764175710305,
2182,,EMEA,SMB,New Customer,Closed Lost,EM5,Budget Constraints,66,,12062.422271564965,
2183,,EMEA,SMB,New Customer,Closed Lost,EM8,Poor Fit,74,,7332.280724245278,
2184,,EMEA,SMB,New Customer,Closed Lost,EM4,Budget Constraints,36,,8706.421470668909,
2185,,EMEA,SMB,New Customer,Closed Lost,EM4,Poor Fit,35,,14860.010638228709,
2186,,EMEA,SMB,New Customer,Closed Lost,EM3,Budget Constraints,73,,12081.811955831998,
2187,,EMEA,SMB,New Customer,Closed Lost,EM10,Chose Competitor,48,,10584.04249735805,
2188,,EMEA,SMB,New Customer,Closed Lost,EM3,Budget Constraints,42,,6111.974823061513,
2189,,EMEA,SMB,New Customer,Closed Lost,EM10,Poor Fit,57,,9052.020867814172,
2190,,EMEA,SMB,New Customer,Closed Lost,EM9,No Decision,30,,12671.948531085716,
2191,,EMEA,SMB,New Customer,Closed Lost,EM9,No Decision,89,,11810.39427096909,
2192,,EMEA,SMB,New Customer,Closed Lost,EM8,Budget Constraints,67,,7857.120862818607,
2193,,EMEA,SMB,New Customer,Closed Lost,EM10,Poor Fit,74,,9363.35831606556,
2194,,EMEA,SMB,New Customer,Closed Lost,EM5,Poor Fit,83,,14698.78826707639,
2195,,EMEA,SMB,New Customer,Closed Lost,EM5,Poor Fit,64,,14246.43330223596,
2196,,EMEA,SMB,New Customer,Closed Lost,EM9,Chose Competitor,76,,11954.111231066476,
2197,,EMEA,SMB,New Customer,Closed Lost,EM1,Budget Constraints,83,,11293.986381352624,
2198,,EMEA,SMB,New Customer,Closed Lost,EM7,Budget Constraints,40,,10843.143119231,
2199,,EMEA,SMB,New Customer,Closed Lost,EM8,Chose Competitor,41,,7809.631895922303,
2200,,EMEA,SMB,New Customer,Closed Lost,EM5,Poor Fit,87,,6067.560659358844,
2201,,EMEA,SMB,New Customer,Closed Lost,EM10,Poor Fit,87,,6881.211597237613,
2202,,EMEA,SMB,New Customer,Closed Lost,EM5,Budget Constraints,65,,7293.947457049497,
2203,,EMEA,SMB,New Customer,Closed Lost,EM6,No Decision,46,,14862.107444796027,
2204,,EMEA,SMB,New Customer,Closed Lost,EM5,Poor Fit,42,,7797.635071689458,
2205,,EMEA,SMB,New Customer,Closed Lost,EM3,Budget Constraints,35,,11847.311725538792,
2206,,EMEA,SMB,New Customer,Closed Lost,EM5,No Decision,54,,14497.99913291924,
2207,,EMEA,SMB,New Customer,Closed Lost,EM8,Chose Competitor,79,,9182.430362906189,
2208,,EMEA,SMB,New Customer,Closed Lost,EM5,No Decision,85,,10515.8787254407,
2209,,EMEA,SMB,New Customer,Closed Lost,EM1,Chose Competitor,61,,8764.633668780496,
2210,,EMEA,SMB,New Customer,Closed Lost,EM5,Chose Competitor,54,,14852.860506655044,
2211,,EMEA,SMB,New Customer,Closed Lost,EM1,Budget Constraints,62,,14699.143978146032,
2212,,EMEA,SMB,New Customer,Closed Lost,EM3,No Decision,30,,9686.931597949704,
2213,,EMEA,SMB,New Customer,Closed Lost,EM7,Chose Competitor,57,,5136.719648269973,
2214,,EMEA,SMB,New Customer,Closed Lost,EM5,Chose Competitor,32,,13129.010091300775,
2215,,EMEA,SMB,New Customer,Closed Lost,EM5,Budget Constraints,66,,10554.317056026272,
2216,,EMEA,SMB,New Customer,Closed Lost,EM3,Budget Constraints,50,,12570.81202042456,
2217,,EMEA,SMB,New Customer,Closed Lost,EM1,No Decision,74,,9505.441353100934,
2218,,EMEA,SMB,New Customer,Closed Lost,EM1,Budget Constraints,69,,11061.7463445088,
2219,,EMEA,SMB,New Customer,Closed Lost,EM8,No Decision,55,,11181.282404578958,
2220,,EMEA,SMB,New Customer,Closed Lost,EM6,Chose Competitor,32,,9981.65186645893,
2221,,EMEA,SMB,New Customer,Closed Lost,EM1,Chose Competitor,73,,10201.635011119934,
2222,,EMEA,SMB,New Customer,Closed Lost,EM9,Budget Constraints,77,,10609.379715353862,
2223,,EMEA,SMB,New Customer,Closed Lost,EM7,No Decision,66,,9800.459670184751,
2224,,EMEA,SMB,New Customer,Closed Lost,EM2,No Decision,80,,11203.095513534648,
2225,,North America,SMB,New Customer,Closed Lost,No2,Chose Competitor,79,,14031.510586766262,
2226,,North America,SMB,New Customer,Closed Lost,No3,No Decision,63,,10899.176868546332,
2227,,North America,SMB,New Customer,Closed Lost,No6,Budget Constraints,53,,8482.554670233003,
2228,,North America,SMB,New Customer,Closed Lost,No7,Chose Competitor,80,,14104.71278403273,
2229,,North America,SMB,New Customer,Closed Lost,No4,Chose Competitor,85,,11976.418714934633,
2230,,North America,SMB,New Customer,Closed Lost,No1,Poor Fit,49,,13420.914150187096,
2231,,North America,SMB,New Customer,Closed Lost,No2,Chose Competitor,82,,9591.357562382613,
2232,,North America,SMB,New Customer,Closed Lost,No3,No Decision,86,,8474.134082254142,
2233,,North America,SMB,New Customer,Closed Lost,No6,Poor Fit,37,,9601.19158983572,
2234,,North America,SMB,New Customer,Closed Lost,No4,Poor Fit,54,,6800.672723492986,
2235,,North America,SMB,New Customer,Closed Lost,No3,No Decision,58,,13967.884099060118,
2236,,North America,SMB,New Customer,Closed Lost,No10,No Decision,48,,14731.103492701042,
2237,,North America,SMB,New Customer,Closed Lost,No2,Poor Fit,71,,13217.906368444492,
2238,,North America,SMB,New Customer,Closed Lost,No5,Chose Competitor,30,,6770.104842767469,
2239,,North America,SMB,New Customer,Closed Lost,No10,Chose Competitor,63,,10344.23503732523,
2240,,North America,SMB,New Customer,Closed Lost,No10,Budget Constraints,56,,6287.483982996439,
2241,,North America,SMB,New Customer,Closed Lost,No9,No Decision,86,,5393.121398410989,
2242,,North America,SMB,New Customer,Closed Lost,No8,Chose Competitor,72,,11877.847170960831,
2243,,North America,SMB,New Customer,Closed Lost,No1,Chose Competitor,65,,14208.724005318132,
2244,,North America,SMB,New Customer,Closed Lost,No1,No Decision,81,,13062.012797930613,
2245,,North America,SMB,New Customer,Closed Lost,No8,Chose Competitor,43,,7093.493233367103,
2246,,North America,SMB,New Customer,Closed Lost,No7,Chose Competitor,53,,11182.54771530296,
2247,,North America,SMB,New Customer,Closed Lost,No10,Chose Competitor,88,,12205.16061391465,
2248,,North America,SMB,New Customer,Closed Lost,No7,No Decision,76,,7524.369443440208,
2249,,North America,SMB,New Customer,Closed Lost,No2,Chose Competitor,67,,13444.406726336289,
